datetime,temperature,regulator,error,inAuto,ready,lowerPower,upperPower
17:17:14,83.78,0.00,-83.78,0,0,30,0
17:17:25,83.63,0.00,-83.63,0,0,30,0
17:17:35,83.71,0.00,-83.71,0,0,30,0
17:17:45,83.93,0.00,-83.93,0,0,30,0
17:17:55,83.61,0.00,-83.61,0,0,30,0
17:18:05,83.98,0.00,-83.98,0,0,30,0
17:18:16,83.91,0.00,-83.91,0,0,30,0
17:18:26,83.83,0.00,-83.83,0,0,30,0
17:18:36,81.81,0.00,-81.81,0,0,30,0
17:18:46,81.91,0.00,-81.91,0,0,30,0
17:18:56,81.53,0.00,-81.53,0,0,30,0
17:19:07,83.13,0.00,-83.13,0,0,30,0
17:19:17,83.11,0.00,-83.11,0,0,30,0
17:19:27,83.18,0.00,-83.18,0,0,30,0
17:19:37,82.73,0.00,-82.73,0,0,30,0
17:19:47,80.58,0.00,-80.58,0,0,30,0
17:19:57,80.86,0.00,-80.86,0,0,30,0
17:20:08,81.03,0.00,-81.03,0,0,30,0
17:20:18,83.63,0.00,-83.63,0,0,30,0
17:20:28,83.68,0.00,-83.68,0,0,30,0
17:20:38,83.86,0.00,-83.86,0,0,30,0
17:20:48,83.96,0.00,-83.96,0,0,30,0
17:20:59,84.43,0.00,-84.43,0,0,30,0
17:21:09,84.21,0.00,-84.21,0,0,30,0
17:21:19,82.33,0.00,-82.33,0,0,30,0
17:21:29,84.48,0.00,-84.48,0,0,30,0
17:21:39,84.58,0.00,-84.58,0,0,30,0
17:21:49,84.38,0.00,-84.38,0,0,30,0
17:21:59,84.63,0.00,-84.63,0,0,30,0
17:22:09,84.78,0.00,-84.78,0,0,30,0
17:22:20,82.93,0.00,-82.93,0,0,30,0
17:22:30,85.10,0.00,-85.10,0,0,30,0
17:22:40,84.95,0.00,-84.95,0,0,30,0
17:22:50,85.18,0.00,-85.18,0,0,30,0
17:23:00,85.08,0.00,-85.08,0,0,30,0
17:23:10,85.13,0.00,-85.13,0,0,30,0
17:23:20,85.25,0.00,-85.25,0,0,30,0
17:23:30,85.05,0.00,-85.05,0,0,30,0
17:23:41,85.18,0.00,-85.18,0,0,30,0
17:23:51,85.75,0.00,-85.75,0,0,30,0
17:24:01,85.58,0.00,-85.58,0,0,30,0
